OBJECTID1,OBJECTID,CountyName,StateAbbr,SHAPE_Leng,USDA_Counties_code,join_OBJECTID,Field1,asd_code,asd_desc,county_code,county_name,BeefCows,Hogs,MilkCows,OtherCattle,CornAcresPlanted,CornGrainAcresHarvested,CornGrainYield_bupacre,CornSilageAcresHarvested,CornSilageYield_tonspacre,SoybeansAcresHarvested,SoybeansAcresPlanted,SoybeansYield_bupacre,Year,MEAN_Nrate_lbperac,CommercialN_kg_ha,ManureN_kg_ha,GrainN_kg_ha,FixatedN_kg_ha,NitrogenSurplus_kg_ha,Creator,Created,Editor,Edited,Shape__Area,Shape__Length
1744,30,Butler,IA,1.645819947,23,272,271,20,NORTH CENTRAL,23,BUTLER,6423,320842.6,1940,15440.2,156500,153600,193.3,,,105100,106000,57.7,1/1/2015 0:00,70.23635146,78.73495,39.5792,185.8938,86.19907,18.61942,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1507250887,155290.4376
1745,30,Butler,IA,1.645819947,23,273,272,20,NORTH CENTRAL,23,BUTLER,6994,302991.8,1804,15326.6,181000,177800,207.3,,,100100,101000,59.9,1/1/2016 0:00,75.04017099,84.12003,35.45081,191.0937,80.71381,9.19095,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1507250887,155290.4376
1746,30,Butler,IA,1.645819947,23,274,273,20,NORTH CENTRAL,23,BUTLER,7565,285141,1668,15213,162000,159200,211.4,,,106900,107500,55.9,1/1/2017 0:00,76.5038261,85.76079,35.63901,190.3247,81.26627,12.34137,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1507250887,155290.4376
1747,30,Butler,IA,1.645819947,23,275,274,20,NORTH CENTRAL,23,BUTLER,8136,267290.2,1532,15099.4,165500,163000,211.3,,,104200,105500,56.1,1/1/2018 0:00,68.81277801,77.13912,33.99372,189.6271,79.73386,1.2396,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1507250887,155290.4376
1748,30,Butler,IA,1.645819947,23,276,275,20,NORTH CENTRAL,23,BUTLER,8707,249439.4,1396,14985.8,172000,169700,209.5,,,93400,94600,55,1/1/2019 0:00,69.6304829,78.05577,33.08283,184.1152,70.56559,-2.41101,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1507250887,155290.4376
1887,39,Calhoun,IA,1.736286285,25,277,276,40,WEST CENTRAL,25,CALHOUN,0,170055,0,0,156500,153800,137.1,2200,14.5,160300,161800,45,1/1/1997 0:00,69.15972676,77.52805,13.01042,148.5645,73.60553,15.5795,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1481856514,163038.2184
1888,39,Calhoun,IA,1.736286285,25,278,277,40,WEST CENTRAL,25,CALHOUN,0,174422.6,0,2510,162800,155500,130.5,2100,14.3,158900,162400,41,1/1/1998 0:00,65.54408277,73.47491,13.73647,136.9904,61.51091,11.73189,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1481856514,163038.2184
1889,39,Calhoun,IA,1.736286285,25,279,278,40,WEST CENTRAL,25,CALHOUN,0,178790.2,0,5020,162000,160300,147.9,1300,22.2,163000,164000,43.5,1/1/1999 0:00,67.00793639,75.1159,14.70241,148.7068,68.7643,9.87581,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1481856514,163038.2184
1890,39,Calhoun,IA,1.736286285,25,280,279,40,WEST CENTRAL,25,CALHOUN,0,183157.8,0,7530,169000,166500,149.5,1400,14.1,155800,156000,40.1,1/1/2000 0:00,68.72888858,77.04508,15.75037,140.631,56.78752,8.95197,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1481856514,163038.2184
1891,39,Calhoun,IA,1.736286285,25,281,280,40,WEST CENTRAL,25,CALHOUN,0,187525.4,0,10040,165000,162600,144.2,1300,15.9,166000,167000,43.7,1/1/2001 0:00,57.15569409,64.07153,16.39986,147.8632,69.30064,1.90883,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1481856514,163038.2184
1892,39,Calhoun,IA,1.736286285,25,282,281,40,WEST CENTRAL,25,CALHOUN,0,191893,0,12550,165000,162500,166.8,1200,20.8,153300,154000,51.2,1/1/2002 0:00,59.02842322,66.17086,18.08978,170.5414,86.08616,-0.1946,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1481856514,163038.2184
1893,39,Calhoun,IA,1.736286285,25,283,282,40,WEST CENTRAL,25,CALHOUN,0,214759.2,0,13360,163000,160000,160,1500,18,158200,159000,33.1,1/1/2003 0:00,70.43709963,78.95999,19.87057,130.4143,39.73058,8.14684,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1481856514,163038.2184
1894,39,Calhoun,IA,1.736286285,25,284,283,40,WEST CENTRAL,25,CALHOUN,0,237625.4,0,14170,168500,167000,184.2,1000,20,147600,148000,46,1/1/2004 0:00,65.72148433,73.67378,22.19908,165.3066,70.23882,0.80508,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1481856514,163038.2184
1895,39,Calhoun,IA,1.736286285,25,285,284,40,WEST CENTRAL,25,CALHOUN,0,260491.6,0,14980,163000,161500,182.5,800,18.8,145800,146500,52,1/1/2005 0:00,79.1872069,88.76886,24.72922,177.2229,86.45472,22.7299,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1481856514,163038.2184
1896,39,Calhoun,IA,1.736286285,25,286,285,40,WEST CENTRAL,25,CALHOUN,0,283357.8,0,15790,168500,165500,165.5,2400,16.6,141200,141500,49.4,1/1/2006 0:00,68.80596786,77.13149,26.71413,164.0296,76.95287,16.76889,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1481856514,163038.2184
1897,39,Calhoun,IA,1.736286285,25,287,286,40,WEST CENTRAL,25,CALHOUN,0,306224,0,16600,186500,184900,180.2,,,125800,126000,52.2,1/1/2007 0:00,92.9596369,104.2078,28.50901,170.3912,74.07913,36.40474,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1481856514,163038.2184
1898,39,Calhoun,IA,1.736286285,25,288,287,40,WEST CENTRAL,25,CALHOUN,606.6,316800.4,0,16648.2,186500,181000,178,,,126500,127000,49,1/1/2008 0:00,89.25589455,100.0559,29.51485,164.3581,67.42005,32.6327,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1481856514,163038.2184
1899,39,Calhoun,IA,1.736286285,25,289,288,40,WEST CENTRAL,25,CALHOUN,1213.2,327376.8,0,16696.4,175500,174000,168.3,,,135100,136500,45.5,1/1/2009 0:00,76.90670653,86.21242,30.75881,155.7613,64.53271,25.74264,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1481856514,163038.2184
1900,39,Calhoun,IA,1.736286285,25,290,289,40,WEST CENTRAL,25,CALHOUN,1819.8,337953.2,0,16744.6,182000,181000,173.3,,,130000,130500,47.6,1/1/2010 0:00,81.09896976,90.91194,31.80988,160.3372,66.33882,28.72344,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1481856514,163038.2184
1901,39,Calhoun,IA,1.736286285,25,291,290,40,WEST CENTRAL,25,CALHOUN,2426.4,348529.6,0,16792.8,184500,182500,181.9,,,128400,129000,51.7,1/1/2011 0:00,96.06095017,107.6843,32.8052,170.9805,74.48862,43.99762,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1481856514,163038.2184
1902,39,Calhoun,IA,1.736286285,25,292,291,40,WEST CENTRAL,25,CALHOUN,3033,359106,0,16841,196500,183000,134.8,,,119100,119500,40.3,1/1/2012 0:00,98.04125222,109.9042,33.63377,128.859,45.14856,59.82753,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1481856514,163038.2184
1903,39,Calhoun,IA,1.736286285,25,293,292,40,WEST CENTRAL,25,CALHOUN,3575.2,350525.6,0,16183.2,176500,172100,132.6,,,126400,127000,36.4,1/1/2013 0:00,89.36140908,100.1741,34.38268,122.962,41.13489,52.72967,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1481856514,163038.2184
1904,39,Calhoun,IA,1.736286285,25,294,293,40,WEST CENTRAL,25,CALHOUN,4117.4,341945.2,0,15525.4,182500,180700,189.6,,,131900,132500,51,1/1/2014 0:00,79.58152156,89.21088,32.51433,173.7916,74.55334,22.48695,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1481856514,163038.2184
1905,39,Calhoun,IA,1.736286285,25,295,294,40,WEST CENTRAL,25,CALHOUN,4659.6,333364.8,0,14867.6,177000,174100,194.7,,,138100,139000,55.2,1/1/2015 0:00,77.03596251,86.35732,31.80027,185.5076,87.95181,20.6018,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1481856514,163038.2184
1906,39,Calhoun,IA,1.736286285,25,296,295,40,WEST CENTRAL,25,CALHOUN,5201.8,324784.4,0,14209.8,184000,180900,207.3,,,126900,127500,62.3,1/1/2016 0:00,82.20634456,92.15331,31.63967,200.7834,97.55299,20.56257,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1481856514,163038.2184
1907,39,Calhoun,IA,1.736286285,25,297,296,40,WEST CENTRAL,25,CALHOUN,5744,316204,0,13552,175000,172700,195.1,,,136800,137500,57.5,1/1/2017 0:00,83.76144888,93.89658,30.92041,190.0165,93.44867,28.24916,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1481856514,163038.2184
1908,39,Calhoun,IA,1.736286285,25,298,297,40,WEST CENTRAL,25,CALHOUN,6286.2,307623.6,0,12894.2,172000,170500,193.3,,,138500,140500,53.1,1/1/2018 0:00,75.43020672,84.55726,30.3024,181.4329,84.79186,18.21862,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1481856514,163038.2184
1909,39,Calhoun,IA,1.736286285,25,299,298,40,WEST CENTRAL,25,CALHOUN,6828.4,299043.2,0,12236.4,180000,177300,198.8,,,131600,132500,55.1,1/1/2019 0:00,76.318428,85.55296,29.68439,185.5434,84.54871,14.24266,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1481856514,163038.2184
1427,50,Carroll,IA,1.619760129,27,300,299,40,WEST CENTRAL,27,CARROLL,9853,369537,233,0,159100,155600,135,2900,16.3,141100,142300,46.2,1/1/1997 0:00,65.48899676,73.41316,34.42245,147.0001,71.42761,32.26312,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476485086,153731.0058
1428,50,Carroll,IA,1.619760129,27,301,300,40,WEST CENTRAL,27,CARROLL,9571,402022.8,245.8,12266.8,159200,154800,151.1,4200,13.6,139100,139600,46.7,1/1/1998 0:00,63.54752072,71.23677,40.84031,154.0743,71.94508,29.94786,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476485086,153731.0058
1429,50,Carroll,IA,1.619760129,27,302,301,40,WEST CENTRAL,27,CARROLL,9289,434508.6,258.6,24533.6,161000,154300,137.4,6200,17.5,138800,144000,38.6,1/1/1999 0:00,65.49778286,73.42301,46.00407,132.247,52.02759,39.20767,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476485086,153731.0058
1430,50,Carroll,IA,1.619760129,27,303,302,40,WEST CENTRAL,27,CARROLL,9007,466994.4,271.4,36800.4,161000,154500,136.4,5500,15.6,141800,142000,39.1,1/1/2000 0:00,65.10075491,72.97794,52.34124,133.2133,52.91055,45.01643,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476485086,153731.0058
1431,50,Carroll,IA,1.619760129,27,304,303,40,WEST CENTRAL,27,CARROLL,8725,499480.2,284.2,49067.2,160000,153900,142.7,5000,15.8,143700,145000,46.3,1/1/2001 0:00,58.51019978,65.58994,57.99197,150.8786,72.18084,44.88415,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476485086,153731.0058
1432,50,Carroll,IA,1.619760129,27,305,304,40,WEST CENTRAL,27,CARROLL,8443,531966,297,61334,160000,154500,159.2,4100,15.4,138800,139000,52.1,1/1/2002 0:00,59.26489052,66.43594,65.26993,168.2284,85.16067,48.63814,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476485086,153731.0058
1433,50,Carroll,IA,1.619760129,27,306,305,40,WEST CENTRAL,27,CARROLL,9033.4,531394.4,271.4,67478.2,158000,152000,161.8,5500,19.6,141400,142000,35.8,1/1/2003 0:00,64.77077563,72.60804,67.04774,136.3403,44.99443,48.30991,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476485086,153731.0058
1434,50,Carroll,IA,1.619760129,27,307,306,40,WEST CENTRAL,27,CARROLL,9623.8,530822.8,245.8,73622.4,164500,159500,193.5,4000,14.3,137500,138000,51.3,1/1/2004 0:00,67.51574249,75.68515,68.47253,179.1845,81.59655,46.56973,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476485086,153731.0058
1435,50,Carroll,IA,1.619760129,27,308,307,40,WEST CENTRAL,27,CARROLL,10214.2,530251.2,220.2,79766.6,168000,163500,177,4100,17.1,129900,130500,52.6,1/1/2005 0:00,73.55039989,82.45,71.3955,173.2849,81.26878,61.82938,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476485086,153731.0058
1436,50,Carroll,IA,1.619760129,27,309,308,40,WEST CENTRAL,27,CARROLL,10804.6,529679.6,194.6,85910.8,165000,161400,162.5,2900,16.2,127000,132000,49.4,1/1/2006 0:00,68.57755754,76.87544,73.77162,160.983,74.92859,64.59265,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476485086,153731.0058
1437,50,Carroll,IA,1.619760129,27,310,309,40,WEST CENTRAL,27,CARROLL,11395,529108,169,92055,191000,186500,169.3,4000,19.1,108800,109000,50.5,1/1/2007 0:00,86.50167205,96.96838,75.02929,159.2719,63.41499,76.14076,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476485086,153731.0058
1438,50,Carroll,IA,1.619760129,27,311,310,40,WEST CENTRAL,27,CARROLL,9116,534867.4,135.2,88644.2,187500,181500,179,,,116200,116500,49.5,1/1/2008 0:00,83.84914116,93.99489,72.48746,163.9848,64.81462,67.31217,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476485086,153731.0058
1439,50,Carroll,IA,1.619760129,27,312,311,40,WEST CENTRAL,27,CARROLL,6837,540626.8,101.4,85233.4,186000,183500,200.1,,,115300,115500,55,1/1/2009 0:00,72.10714489,80.83211,71.52103,182.3583,76.18275,46.17759,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476485086,153731.0058
1440,50,Carroll,IA,1.619760129,27,313,312,40,WEST CENTRAL,27,CARROLL,4558,546386.2,67.6,81822.6,187000,185500,182,,,112500,113000,52.8,1/1/2010 0:00,82.30036409,92.25871,70.3033,169.699,70.42612,63.28913,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476485086,153731.0058
1441,50,Carroll,IA,1.619760129,27,314,313,40,WEST CENTRAL,27,CARROLL,2279,552145.6,33.8,78411.8,191000,188700,180.2,700,23,110000,110500,52.2,1/1/2011 0:00,103.9555467,116.5342,68.38604,167.0501,67.33646,85.2066,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476485086,153731.0058
1442,50,Carroll,IA,1.619760129,27,315,314,40,WEST CENTRAL,27,CARROLL,0,557905,0,75001,200500,193600,105.3,,,100700,101000,39.8,1/1/2012 0:00,109.2016327,122.415,66.81855,109.9167,39.08862,118.4055,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476485086,153731.0058
1443,50,Carroll,IA,1.619760129,27,316,315,40,WEST CENTRAL,27,CARROLL,2138,596220.4,14.4,69774.2,197500,190300,136.5,,,101100,101500,41.8,1/1/2013 0:00,102.2106866,114.5782,69.94523,128.4395,43.28132,99.36525,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476485086,153731.0058
1444,50,Carroll,IA,1.619760129,27,317,316,40,WEST CENTRAL,27,CARROLL,4276,634535.8,28.8,64547.4,192500,189300,188.6,,,113000,113500,55.9,1/1/2014 0:00,83.43874082,93.53483,70.85442,177.4038,75.56751,62.55296,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476485086,153731.0058
1445,50,Carroll,IA,1.619760129,27,318,317,40,WEST CENTRAL,27,CARROLL,6414,672851.2,43.2,59320.6,187000,183900,195.4,,,119000,119500,58,1/1/2015 0:00,84.25851801,94.4538,73.24399,185.9367,83.85924,65.62033,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476485086,153731.0058
1446,50,Carroll,IA,1.619760129,27,319,318,40,WEST CENTRAL,27,CARROLL,8552,711166.6,57.6,54093.8,195500,192400,203.1,,,107000,107500,58.7,1/1/2016 0:00,90.11098391,101.0144,76.62413,186.9549,77.65237,68.336,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476485086,153731.0058
1447,50,Carroll,IA,1.619760129,27,320,319,40,WEST CENTRAL,27,CARROLL,10690,749482,72,48867,182000,177100,211.3,,,121100,122000,60.4,1/1/2017 0:00,91.92345679,103.0462,78.89783,198.5138,91.52515,74.95538,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476485086,153731.0058
1448,50,Carroll,IA,1.619760129,27,321,320,40,WEST CENTRAL,27,CARROLL,12828,787797.4,86.4,43640.2,183000,179900,208.4,,,112700,114000,59,1/1/2018 0:00,82.62529636,92.62296,83.34267,192.7061,84.6338,67.89333,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476485086,153731.0058
1449,50,Carroll,IA,1.619760129,27,322,321,40,WEST CENTRAL,27,CARROLL,14966,826112.8,100.8,38413.4,185000,182500,219.7,,,110200,111000,58.8,1/1/2019 0:00,83.61089206,93.72781,86.21825,196.7364,82.2795,65.48916,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476485086,153731.0058
346,70,Cass,IA,1.601998384,29,323,322,70,SOUTHWEST,29,CASS,16971,62684,363,0,120100,117900,120.6,1800,15.5,108300,109200,40.2,1/1/1997 0:00,59.50524097,66.70538,16.96159,129.395,56.59922,10.87119,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1463648919,153052.1713
347,70,Cass,IA,1.601998384,29,324,323,70,SOUTHWEST,29,CASS,13576.8,63020,290.4,6938.8,122900,120900,144.6,1800,15.2,110600,110900,42.8,1/1/1998 0:00,61.46492799,68.90218,17.24457,143.9383,63.04192,5.25037,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1463648919,153052.1713
348,70,Cass,IA,1.601998384,29,325,324,70,SOUTHWEST,29,CASS,10182.6,63356,217.8,13877.6,121000,119400,135.2,1500,15.6,114700,115000,41.5,1/1/1999 0:00,61.459999,68.89666,17.68758,138.5875,61.33821,9.33495,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1463648919,153052.1713
349,70,Cass,IA,1.601998384,29,326,325,70,SOUTHWEST,29,CASS,6788.4,63692,145.2,20816.4,123000,120800,132.2,1900,14.9,112800,113000,40.9,1/1/2000 0:00,60.7497886,68.10051,18.29135,135.6354,58.71819,9.47465,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1463648919,153052.1713
350,70,Cass,IA,1.601998384,29,327,326,70,SOUTHWEST,29,CASS,3394.2,64028,72.6,27755.2,117000,114900,126.7,1600,15,115300,116000,43.7,1/1/2001 0:00,53.55296207,60.03287,19.1384,141.0441,68.59002,6.71719,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1463648919,153052.1713
351,70,Cass,IA,1.601998384,29,328,327,70,SOUTHWEST,29,CASS,0,64364,0,34694,124000,120000,135,2700,15.9,110300,111000,41.5,1/1/2002 0:00,52.94654691,59.35308,19.58185,137.6453,59.45664,0.74627,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1463648919,153052.1713
352,70,Cass,IA,1.601998384,29,329,328,70,SOUTHWEST,29,CASS,0,65088.2,0,33518.4,120000,116000,133.2,3000,17.7,115500,116000,29.5,1/1/2003 0:00,57.79659492,64.78999,19.13794,112.7798,29.98141,1.12954,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1463648919,153052.1713
353,70,Cass,IA,1.601998384,29,330,329,70,SOUTHWEST,29,CASS,0,65812.4,0,32342.8,126000,124000,192.3,1900,16.3,110200,111000,52.8,1/1/2004 0:00,62.21456125,69.74252,18.69777,182.3388,87.56917,-6.32934,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1463648919,153052.1713
354,70,Cass,IA,1.601998384,29,331,330,70,SOUTHWEST,29,CASS,0,66536.6,0,31167.2,127000,124500,168.2,2200,15.5,109900,110500,52,1/1/2005 0:00,67.97794857,76.20328,18.29975,171.1013,84.97877,8.3805,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1463648919,153052.1713
355,70,Cass,IA,1.601998384,29,332,331,70,SOUTHWEST,29,CASS,0,67260.8,0,29991.6,127500,126900,170.8,500,21.8,109200,109500,52.1,1/1/2006 0:00,64.78858117,72.628,17.97894,171.7062,84.63718,3.53792,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1463648919,153052.1713
356,70,Cass,IA,1.601998384,29,333,332,70,SOUTHWEST,29,CASS,0,67985,0,28816,133500,132000,157.5,1000,18.6,104700,105300,50.5,1/1/2007 0:00,73.68054354,82.59589,17.48671,161.194,76.96278,15.85138,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1463648919,153052.1713
357,70,Cass,IA,1.601998384,29,334,333,70,SOUTHWEST,29,CASS,0,63924.2,0,29109.4,131000,129000,174,,,108300,109000,46,1/1/2008 0:00,72.21008655,80.94751,17.09416,160.4129,68.21886,5.84763,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1463648919,153052.1713
358,70,Cass,IA,1.601998384,29,335,334,70,SOUTHWEST,29,CASS,0,59863.4,0,29402.8,139000,138000,182.4,850,21,104800,105500,54.5,1/1/2009 0:00,67.89279569,76.10783,16.48004,178.029,84.64307,-0.79806,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1463648919,153052.1713
359,70,Cass,IA,1.601998384,29,336,335,70,SOUTHWEST,29,CASS,0,55802.6,0,29696.2,137500,135000,155.1,,,107300,108000,53.2,1/1/2010 0:00,59.17135036,66.33109,16.11462,165.401,83.20384,0.24855,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1463648919,153052.1713
360,70,Cass,IA,1.601998384,29,337,336,70,SOUTHWEST,29,CASS,0,51741.8,0,29989.6,140500,136500,175.2,,,107900,109500,52.4,1/1/2011 0:00,95.02100067,106.5185,15.53164,172.0411,80.94649,30.95553,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1463648919,153052.1713
361,70,Cass,IA,1.601998384,29,338,337,70,SOUTHWEST,29,CASS,0,47681,0,30283,139000,136400,120.4,,,109100,109500,37.1,1/1/2012 0:00,94.26006474,105.6655,15.33071,120.5054,44.98416,45.47497,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1463648919,153052.1713
362,70,Cass,IA,1.601998384,29,339,338,70,SOUTHWEST,29,CASS,0,45249.8,0,29730.2,139000,134900,159.5,2300,16,111400,112000,44.8,1/1/2013 0:00,90.92773616,101.93,14.74952,151.9124,64.12945,28.89657,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1463648919,153052.1713
363,70,Cass,IA,1.601998384,29,340,339,70,SOUTHWEST,29,CASS,0,42818.6,0,29177.4,133500,131800,173.7,,,122800,123500,53.8,1/1/2014 0:00,78.7049441,88.22824,13.98668,178.2834,92.44656,16.37808,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1463648919,153052.1713
