Name,Longitude,Latitude,Elevation (ft),Date,Year,Month,ppt (inches),tmean (degrees F)
"Audubon, Iow",-94.9058,41.6846,1332,2015-10,2015,10,1.51,52.8
"Audubon, Iow",-94.9058,41.6846,1332,2015-11,2015,11,3.46,41.7
"Audubon, Iow",-94.9058,41.6846,1332,2015-12,2015,12,5.57,31.1
"Audubon, Iow",-94.9058,41.6846,1332,2016-01,2016,1,0.67,18.9
"Audubon, Iow",-94.9058,41.6846,1332,2016-02,2016,2,1.3,28.1
"Audubon, Iow",-94.9058,41.6846,1332,2016-03,2016,3,1.47,42.5
"Audubon, Iow",-94.9058,41.6846,1332,2016-04,2016,4,3.89,50
"Audubon, Iow",-94.9058,41.6846,1332,2016-05,2016,5,7.66,58.5
"Audubon, Iow",-94.9058,41.6846,1332,2016-06,2016,6,1.65,73.8
"Audubon, Iow",-94.9058,41.6846,1332,2016-07,2016,7,4.03,71.7
"Audubon, Iow",-94.9058,41.6846,1332,2016-08,2016,8,6.29,71.8
"Audubon, Iow",-94.9058,41.6846,1332,2016-09,2016,9,7.31,66.8
"Audubon, Iow",-94.9058,41.6846,1332,2016-10,2016,10,2.14,54.9
"Audubon, Iow",-94.9058,41.6846,1332,2016-11,2016,11,1.08,44.1
"Audubon, Iow",-94.9058,41.6846,1332,2016-12,2016,12,1.3,22.9
"Audubon, Iow",-94.9058,41.6846,1332,2017-01,2017,1,1.27,23.8
"Audubon, Iow",-94.9058,41.6846,1332,2017-02,2017,2,1.06,32.6
"Audubon, Iow",-94.9058,41.6846,1332,2017-03,2017,3,2.75,38.1
"Audubon, Iow",-94.9058,41.6846,1332,2017-04,2017,4,2.49,49.7
"Audubon, Iow",-94.9058,41.6846,1332,2017-05,2017,5,8,58.1
"Audubon, Iow",-94.9058,41.6846,1332,2017-06,2017,6,2.69,70.6
"Audubon, Iow",-94.9058,41.6846,1332,2017-07,2017,7,2.28,74.6
"Audubon, Iow",-94.9058,41.6846,1332,2017-08,2017,8,7.63,67.3
"Audubon, Iow",-94.9058,41.6846,1332,2017-09,2017,9,2.78,66.3
"Audubon, Iow",-94.9058,41.6846,1332,2017-10,2017,10,4.98,52.9
"Audubon, Iow",-94.9058,41.6846,1332,2017-11,2017,11,0.24,36.1
"Audubon, Iow",-94.9058,41.6846,1332,2017-12,2017,12,0.33,25.1
"Audubon, Iow",-94.9058,41.6846,1332,2018-01,2018,1,0.85,17.1
"Audubon, Iow",-94.9058,41.6846,1332,2018-02,2018,2,1.03,19.8
"Audubon, Iow",-94.9058,41.6846,1332,2018-03,2018,3,2.04,36
"Audubon, Iow",-94.9058,41.6846,1332,2018-04,2018,4,1.22,39.3
"Audubon, Iow",-94.9058,41.6846,1332,2018-05,2018,5,5.45,66.3
"Audubon, Iow",-94.9058,41.6846,1332,2018-06,2018,6,8.39,73
"Audubon, Iow",-94.9058,41.6846,1332,2018-07,2018,7,2.28,72.3
"Audubon, Iow",-94.9058,41.6846,1332,2018-08,2018,8,6.91,70.5
"Audubon, Iow",-94.9058,41.6846,1332,2018-09,2018,9,6.05,65.5
"Audubon, Iow",-94.9058,41.6846,1332,2018-10,2018,10,4.79,47.1
"Audubon, Iow",-94.9058,41.6846,1332,2018-11,2018,11,0.96,29.6
"Audubon, Iow",-94.9058,41.6846,1332,2018-12,2018,12,2.66,26.6
"Audubon, Iow",-94.9058,41.6846,1332,2019-01,2019,1,0.32,20.3
"Audubon, Iow",-94.9058,41.6846,1332,2019-02,2019,2,1.91,13.3
"Audubon, Iow",-94.9058,41.6846,1332,2019-03,2019,3,2.24,29.6
"Audubon, Iow",-94.9058,41.6846,1332,2019-04,2019,4,1.65,48.8
"Audubon, Iow",-94.9058,41.6846,1332,2019-05,2019,5,6.9,56.5
"Audubon, Iow",-94.9058,41.6846,1332,2019-06,2019,6,1.87,69.2
"Audubon, Iow",-94.9058,41.6846,1332,2019-07,2019,7,4.85,73.8
"Audubon, Iow",-94.9058,41.6846,1332,2019-08,2019,8,7.04,69.3
"Audubon, Iow",-94.9058,41.6846,1332,2019-09,2019,9,7.03,67.8
"Audubon, Iow",-94.9058,41.6846,1332,2019-10,2019,10,5.22,46.4
"Audubon, Iow",-94.9058,41.6846,1332,2019-11,2019,11,0.93,32
"Audubon, Iow",-94.9058,41.6846,1332,2019-12,2019,12,0.91,29.1
"Benton, Iowa",-92.0657,42.0801,879,1997-01,1997,1,1.11,14.2
"Benton, Iowa",-92.0657,42.0801,879,1997-02,1997,2,1.72,24.8
"Benton, Iowa",-92.0657,42.0801,879,1997-03,1997,3,1.01,36.8
"Benton, Iowa",-92.0657,42.0801,879,1997-04,1997,4,1.21,45
"Benton, Iowa",-92.0657,42.0801,879,1997-05,1997,5,5.23,54.2
"Benton, Iowa",-92.0657,42.0801,879,1997-06,1997,6,4.7,70.2
"Benton, Iowa",-92.0657,42.0801,879,1997-07,1997,7,1.85,73.4
"Benton, Iowa",-92.0657,42.0801,879,1997-08,1997,8,3.87,69.5
"Benton, Iowa",-92.0657,42.0801,879,1997-09,1997,9,3.68,64.4
"Benton, Iowa",-92.0657,42.0801,879,1997-10,1997,10,4.22,52.2
"Benton, Iowa",-92.0657,42.0801,879,1997-11,1997,11,0.74,33
"Benton, Iowa",-92.0657,42.0801,879,1997-12,1997,12,1.09,27.4
"Benton, Iowa",-92.0657,42.0801,879,1998-01,1998,1,0.94,23.4
"Benton, Iowa",-92.0657,42.0801,879,1998-02,1998,2,1.69,36
"Benton, Iowa",-92.0657,42.0801,879,1998-03,1998,3,4.58,34
"Benton, Iowa",-92.0657,42.0801,879,1998-04,1998,4,3.41,49.8
"Benton, Iowa",-92.0657,42.0801,879,1998-05,1998,5,4.6,65.2
"Benton, Iowa",-92.0657,42.0801,879,1998-06,1998,6,8.42,67.3
"Benton, Iowa",-92.0657,42.0801,879,1998-07,1998,7,1.36,73.6
"Benton, Iowa",-92.0657,42.0801,879,1998-08,1998,8,5.66,73.1
"Benton, Iowa",-92.0657,42.0801,879,1998-09,1998,9,2.86,67.5
"Benton, Iowa",-92.0657,42.0801,879,1998-10,1998,10,6.92,53.1
"Benton, Iowa",-92.0657,42.0801,879,1998-11,1998,11,0.93,40.9
"Benton, Iowa",-92.0657,42.0801,879,1998-12,1998,12,0.28,30.4
"Benton, Iowa",-92.0657,42.0801,879,1999-01,1999,1,1.62,15.9
"Benton, Iowa",-92.0657,42.0801,879,1999-02,1999,2,0.69,33
"Benton, Iowa",-92.0657,42.0801,879,1999-03,1999,3,1,35.4
"Benton, Iowa",-92.0657,42.0801,879,1999-04,1999,4,5.52,50.6
"Benton, Iowa",-92.0657,42.0801,879,1999-05,1999,5,4.6,61.2
"Benton, Iowa",-92.0657,42.0801,879,1999-06,1999,6,4.74,69.6
"Benton, Iowa",-92.0657,42.0801,879,1999-07,1999,7,5.87,76.9
"Benton, Iowa",-92.0657,42.0801,879,1999-08,1999,8,3.02,69.8
"Benton, Iowa",-92.0657,42.0801,879,1999-09,1999,9,1.28,61.9
"Benton, Iowa",-92.0657,42.0801,879,1999-10,1999,10,0.49,51.4
"Benton, Iowa",-92.0657,42.0801,879,1999-11,1999,11,1.85,44.1
"Benton, Iowa",-92.0657,42.0801,879,1999-12,1999,12,0.62,26.3
"Benton, Iowa",-92.0657,42.0801,879,2000-01,2000,1,0.94,20.3
"Benton, Iowa",-92.0657,42.0801,879,2000-02,2000,2,0.96,30.9
"Benton, Iowa",-92.0657,42.0801,879,2000-03,2000,3,0.98,43.3
"Benton, Iowa",-92.0657,42.0801,879,2000-04,2000,4,3.53,50
"Benton, Iowa",-92.0657,42.0801,879,2000-05,2000,5,3.47,62.6
"Benton, Iowa",-92.0657,42.0801,879,2000-06,2000,6,7.57,67.8
"Benton, Iowa",-92.0657,42.0801,879,2000-07,2000,7,5.38,71.5
"Benton, Iowa",-92.0657,42.0801,879,2000-08,2000,8,1.71,72.1
"Benton, Iowa",-92.0657,42.0801,879,2000-09,2000,9,2.56,65.2
"Benton, Iowa",-92.0657,42.0801,879,2000-10,2000,10,1.19,54.9
"Benton, Iowa",-92.0657,42.0801,879,2000-11,2000,11,1.93,33.6
"Benton, Iowa",-92.0657,42.0801,879,2000-12,2000,12,1.91,10
"Benton, Iowa",-92.0657,42.0801,879,2001-01,2001,1,1.5,20.2
"Benton, Iowa",-92.0657,42.0801,879,2001-02,2001,2,2.86,18.6
"Benton, Iowa",-92.0657,42.0801,879,2001-03,2001,3,1.33,29.3
"Benton, Iowa",-92.0657,42.0801,879,2001-04,2001,4,3.06,52.9
"Benton, Iowa",-92.0657,42.0801,879,2001-05,2001,5,5.51,61.2
"Benton, Iowa",-92.0657,42.0801,879,2001-06,2001,6,4.69,68.1
"Benton, Iowa",-92.0657,42.0801,879,2001-07,2001,7,3.99,74.5
"Benton, Iowa",-92.0657,42.0801,879,2001-08,2001,8,3.2,72.7
"Benton, Iowa",-92.0657,42.0801,879,2001-09,2001,9,3.97,60.8
"Benton, Iowa",-92.0657,42.0801,879,2001-10,2001,10,3.75,49.8
"Benton, Iowa",-92.0657,42.0801,879,2001-11,2001,11,0.96,47.7
"Benton, Iowa",-92.0657,42.0801,879,2001-12,2001,12,1.19,31.3
"Benton, Iowa",-92.0657,42.0801,879,2002-01,2002,1,0.28,29.4
"Benton, Iowa",-92.0657,42.0801,879,2002-02,2002,2,1,30.1
"Benton, Iowa",-92.0657,42.0801,879,2002-03,2002,3,1.2,31.6
"Benton, Iowa",-92.0657,42.0801,879,2002-04,2002,4,4.02,48.4
"Benton, Iowa",-92.0657,42.0801,879,2002-05,2002,5,4.55,57
"Benton, Iowa",-92.0657,42.0801,879,2002-06,2002,6,4.04,71.7
"Benton, Iowa",-92.0657,42.0801,879,2002-07,2002,7,5.15,75.9
"Benton, Iowa",-92.0657,42.0801,879,2002-08,2002,8,4.86,70.8
"Benton, Iowa",-92.0657,42.0801,879,2002-09,2002,9,2.47,65.1
"Benton, Iowa",-92.0657,42.0801,879,2002-10,2002,10,3.85,47.9
"Benton, Iowa",-92.0657,42.0801,879,2002-11,2002,11,0.41,35
"Benton, Iowa",-92.0657,42.0801,879,2002-12,2002,12,0.13,28.5
"Benton, Iowa",-92.0657,42.0801,879,2003-01,2003,1,0.38,18.8
"Benton, Iowa",-92.0657,42.0801,879,2003-02,2003,2,0.48,19.3
"Benton, Iowa",-92.0657,42.0801,879,2003-03,2003,3,0.92,33.9
"Benton, Iowa",-92.0657,42.0801,879,2003-04,2003,4,2.82,50.5
"Benton, Iowa",-92.0657,42.0801,879,2003-05,2003,5,6.85,58
"Benton, Iowa",-92.0657,42.0801,879,2003-06,2003,6,5.2,67.8
"Benton, Iowa",-92.0657,42.0801,879,2003-07,2003,7,3.55,72.7
"Benton, Iowa",-92.0657,42.0801,879,2003-08,2003,8,1.89,73.8
"Benton, Iowa",-92.0657,42.0801,879,2003-09,2003,9,3.28,61.5
"Benton, Iowa",-92.0657,42.0801,879,2003-10,2003,10,1.25,51.5
"Benton, Iowa",-92.0657,42.0801,879,2003-11,2003,11,6.44,36.2
"Benton, Iowa",-92.0657,42.0801,879,2003-12,2003,12,1.19,28.5
"Benton, Iowa",-92.0657,42.0801,879,2004-01,2004,1,0.76,17.8
"Benton, Iowa",-92.0657,42.0801,879,2004-02,2004,2,1.34,22.8
"Benton, Iowa",-92.0657,42.0801,879,2004-03,2004,3,3.77,40.2
"Benton, Iowa",-92.0657,42.0801,879,2004-04,2004,4,1.38,50.4
"Benton, Iowa",-92.0657,42.0801,879,2004-05,2004,5,8.58,60.8
"Benton, Iowa",-92.0657,42.0801,879,2004-06,2004,6,3.53,67.7
"Benton, Iowa",-92.0657,42.0801,879,2004-07,2004,7,2.8,70.1
"Benton, Iowa",-92.0657,42.0801,879,2004-08,2004,8,4.98,66
"Benton, Iowa",-92.0657,42.0801,879,2004-09,2004,9,0.41,66
"Benton, Iowa",-92.0657,42.0801,879,2004-10,2004,10,3.45,51.2
"Benton, Iowa",-92.0657,42.0801,879,2004-11,2004,11,2.32,40.6
"Benton, Iowa",-92.0657,42.0801,879,2004-12,2004,12,0.81,26.2
"Benton, Iowa",-92.0657,42.0801,879,2005-01,2005,1,1.6,19
"Benton, Iowa",-92.0657,42.0801,879,2005-02,2005,2,1.12,30.4
"Benton, Iowa",-92.0657,42.0801,879,2005-03,2005,3,1.15,35.3
"Benton, Iowa",-92.0657,42.0801,879,2005-04,2005,4,2.13,53.6
"Benton, Iowa",-92.0657,42.0801,879,2005-05,2005,5,3.88,57
"Benton, Iowa",-92.0657,42.0801,879,2005-06,2005,6,5.1,73.4
"Benton, Iowa",-92.0657,42.0801,879,2005-07,2005,7,3.46,74.1
"Benton, Iowa",-92.0657,42.0801,879,2005-08,2005,8,1.93,71.4
"Benton, Iowa",-92.0657,42.0801,879,2005-09,2005,9,3.79,67.5
"Benton, Iowa",-92.0657,42.0801,879,2005-10,2005,10,0.78,52.5
"Benton, Iowa",-92.0657,42.0801,879,2005-11,2005,11,1.45,39.6
"Benton, Iowa",-92.0657,42.0801,879,2005-12,2005,12,1.51,18.4
"Benton, Iowa",-92.0657,42.0801,879,2006-01,2006,1,1.36,31.7
"Benton, Iowa",-92.0657,42.0801,879,2006-02,2006,2,0.42,24
"Benton, Iowa",-92.0657,42.0801,879,2006-03,2006,3,3.42,36.1
"Benton, Iowa",-92.0657,42.0801,879,2006-04,2006,4,3.91,53.1
"Benton, Iowa",-92.0657,42.0801,879,2006-05,2006,5,2.41,59.8
"Benton, Iowa",-92.0657,42.0801,879,2006-06,2006,6,2.75,68.5
"Benton, Iowa",-92.0657,42.0801,879,2006-07,2006,7,4.06,74.7
"Benton, Iowa",-92.0657,42.0801,879,2006-08,2006,8,5.36,71
"Benton, Iowa",-92.0657,42.0801,879,2006-09,2006,9,2.41,59.3
"Benton, Iowa",-92.0657,42.0801,879,2006-10,2006,10,2.35,46.9
"Benton, Iowa",-92.0657,42.0801,879,2006-11,2006,11,2.1,39.5
"Benton, Iowa",-92.0657,42.0801,879,2006-12,2006,12,1.95,30.6
"Benton, Iowa",-92.0657,42.0801,879,2007-01,2007,1,0.92,22.3
"Benton, Iowa",-92.0657,42.0801,879,2007-02,2007,2,1.77,13.6
"Benton, Iowa",-92.0657,42.0801,879,2007-03,2007,3,2.1,40.9
"Benton, Iowa",-92.0657,42.0801,879,2007-04,2007,4,4.33,46.1
"Benton, Iowa",-92.0657,42.0801,879,2007-05,2007,5,3.95,65.7
"Benton, Iowa",-92.0657,42.0801,879,2007-06,2007,6,5.03,70.2
"Benton, Iowa",-92.0657,42.0801,879,2007-07,2007,7,3.22,72.4
"Benton, Iowa",-92.0657,42.0801,879,2007-08,2007,8,9.75,74.4
"Benton, Iowa",-92.0657,42.0801,879,2007-09,2007,9,3.16,65.3
"Benton, Iowa",-92.0657,42.0801,879,2007-10,2007,10,5.61,56.5
"Benton, Iowa",-92.0657,42.0801,879,2007-11,2007,11,0.25,37
"Benton, Iowa",-92.0657,42.0801,879,2007-12,2007,12,3.41,20.4
"Benton, Iowa",-92.0657,42.0801,879,2008-01,2008,1,0.82,15.8
"Benton, Iowa",-92.0657,42.0801,879,2008-02,2008,2,2.8,15.4
"Benton, Iowa",-92.0657,42.0801,879,2008-03,2008,3,1.53,30.4
"Benton, Iowa",-92.0657,42.0801,879,2008-04,2008,4,8.22,46.9
"Benton, Iowa",-92.0657,42.0801,879,2008-05,2008,5,7.89,57
"Benton, Iowa",-92.0657,42.0801,879,2008-06,2008,6,9.55,69.6
"Benton, Iowa",-92.0657,42.0801,879,2008-07,2008,7,6.46,72.9
"Benton, Iowa",-92.0657,42.0801,879,2008-08,2008,8,4.23,69.6
"Benton, Iowa",-92.0657,42.0801,879,2008-09,2008,9,3.85,63.7
"Benton, Iowa",-92.0657,42.0801,879,2008-10,2008,10,1.43,50.1
"Benton, Iowa",-92.0657,42.0801,879,2008-11,2008,11,1.59,37.4
"Benton, Iowa",-92.0657,42.0801,879,2008-12,2008,12,2.43,16.7
"Benton, Iowa",-92.0657,42.0801,879,2009-01,2009,1,1,10.6
"Benton, Iowa",-92.0657,42.0801,879,2009-02,2009,2,1.35,25
"Benton, Iowa",-92.0657,42.0801,879,2009-03,2009,3,3.06,36.8
"Benton, Iowa",-92.0657,42.0801,879,2009-04,2009,4,3.7,47.1
"Benton, Iowa",-92.0657,42.0801,879,2009-05,2009,5,3.4,59.3
"Benton, Iowa",-92.0657,42.0801,879,2009-06,2009,6,5.62,69.1
"Benton, Iowa",-92.0657,42.0801,879,2009-07,2009,7,4.9,67.3
"Benton, Iowa",-92.0657,42.0801,879,2009-08,2009,8,10.66,68
"Benton, Iowa",-92.0657,42.0801,879,2009-09,2009,9,1.94,63.1
"Benton, Iowa",-92.0657,42.0801,879,2009-10,2009,10,7.44,45.4
"Benton, Iowa",-92.0657,42.0801,879,2009-11,2009,11,0.8,43.6
"Benton, Iowa",-92.0657,42.0801,879,2009-12,2009,12,3.21,21.1
"Benton, Iowa",-92.0657,42.0801,879,2010-01,2010,1,1.28,13.6
"Benton, Iowa",-92.0657,42.0801,879,2010-02,2010,2,0.77,17.2
"Benton, Iowa",-92.0657,42.0801,879,2010-03,2010,3,0.97,38.7
"Benton, Iowa",-92.0657,42.0801,879,2010-04,2010,4,5.61,55.6
"Benton, Iowa",-92.0657,42.0801,879,2010-05,2010,5,3.33,60.6
"Benton, Iowa",-92.0657,42.0801,879,2010-06,2010,6,9.59,71.3
"Benton, Iowa",-92.0657,42.0801,879,2010-07,2010,7,5.71,75
"Benton, Iowa",-92.0657,42.0801,879,2010-08,2010,8,5.04,74.4
"Benton, Iowa",-92.0657,42.0801,879,2010-09,2010,9,4.83,63.4
"Benton, Iowa",-92.0657,42.0801,879,2010-10,2010,10,0.3,53.6
"Benton, Iowa",-92.0657,42.0801,879,2010-11,2010,11,1.46,38.4
"Benton, Iowa",-92.0657,42.0801,879,2010-12,2010,12,1.72,18
"Benton, Iowa",-92.0657,42.0801,879,2011-01,2011,1,0.54,15.3
"Benton, Iowa",-92.0657,42.0801,879,2011-02,2011,2,1.42,23.2
"Benton, Iowa",-92.0657,42.0801,879,2011-03,2011,3,2.02,35
"Benton, Iowa",-92.0657,42.0801,879,2011-04,2011,4,4,47.4
"Benton, Iowa",-92.0657,42.0801,879,2011-05,2011,5,3.75,59.9
"Benton, Iowa",-92.0657,42.0801,879,2011-06,2011,6,5.49,69.7
"Benton, Iowa",-92.0657,42.0801,879,2011-07,2011,7,2.48,77.8
"Benton, Iowa",-92.0657,42.0801,879,2011-08,2011,8,1.97,72.1
"Benton, Iowa",-92.0657,42.0801,879,2011-09,2011,9,1.74,59.9
"Benton, Iowa",-92.0657,42.0801,879,2011-10,2011,10,1.3,53.2
"Benton, Iowa",-92.0657,42.0801,879,2011-11,2011,11,2.73,40
"Benton, Iowa",-92.0657,42.0801,879,2011-12,2011,12,2.51,29.9
"Benton, Iowa",-92.0657,42.0801,879,2012-01,2012,1,0.95,25.6
"Benton, Iowa",-92.0657,42.0801,879,2012-02,2012,2,1.2,29.6
"Benton, Iowa",-92.0657,42.0801,879,2012-03,2012,3,2.41,50.9
"Benton, Iowa",-92.0657,42.0801,879,2012-04,2012,4,3.77,51.8
"Benton, Iowa",-92.0657,42.0801,879,2012-05,2012,5,1.85,65.2
"Benton, Iowa",-92.0657,42.0801,879,2012-06,2012,6,1.67,71.5
"Benton, Iowa",-92.0657,42.0801,879,2012-07,2012,7,1.35,79.4
"Benton, Iowa",-92.0657,42.0801,879,2012-08,2012,8,2.97,70.3
"Benton, Iowa",-92.0657,42.0801,879,2012-09,2012,9,1.56,61.5
"Benton, Iowa",-92.0657,42.0801,879,2012-10,2012,10,2.86,49.2
"Benton, Iowa",-92.0657,42.0801,879,2012-11,2012,11,1.62,38.8
"Benton, Iowa",-92.0657,42.0801,879,2012-12,2012,12,1.37,28
"Benton, Iowa",-92.0657,42.0801,879,2013-01,2013,1,1.1,22
"Benton, Iowa",-92.0657,42.0801,879,2013-02,2013,2,1.44,23.1
"Benton, Iowa",-92.0657,42.0801,879,2013-03,2013,3,2.84,27.6
"Benton, Iowa",-92.0657,42.0801,879,2013-04,2013,4,7.93,44.6
"Benton, Iowa",-92.0657,42.0801,879,2013-05,2013,5,10.93,60.5
"Benton, Iowa",-92.0657,42.0801,879,2013-06,2013,6,5.18,69.7
"Benton, Iowa",-92.0657,42.0801,879,2013-07,2013,7,2.62,71.8
"Benton, Iowa",-92.0657,42.0801,879,2013-08,2013,8,0.38,71.5
"Benton, Iowa",-92.0657,42.0801,879,2013-09,2013,9,1.72,66.1
"Benton, Iowa",-92.0657,42.0801,879,2013-10,2013,10,2.07,50.6
"Benton, Iowa",-92.0657,42.0801,879,2013-11,2013,11,1.92,33.4
"Benton, Iowa",-92.0657,42.0801,879,2013-12,2013,12,0.91,17.1
"Benton, Iowa",-92.0657,42.0801,879,2014-01,2014,1,0.5,12.2
"Benton, Iowa",-92.0657,42.0801,879,2014-02,2014,2,1.83,9.9
"Benton, Iowa",-92.0657,42.0801,879,2014-03,2014,3,0.74,28.7
"Benton, Iowa",-92.0657,42.0801,879,2014-04,2014,4,5.74,47.4
"Benton, Iowa",-92.0657,42.0801,879,2014-05,2014,5,3.35,59.8
"Benton, Iowa",-92.0657,42.0801,879,2014-06,2014,6,8.62,71
"Benton, Iowa",-92.0657,42.0801,879,2014-07,2014,7,4.24,68.9
"Benton, Iowa",-92.0657,42.0801,879,2014-08,2014,8,3.48,71.3
"Benton, Iowa",-92.0657,42.0801,879,2014-09,2014,9,3.37,62.1
"Benton, Iowa",-92.0657,42.0801,879,2014-10,2014,10,2.84,50
"Benton, Iowa",-92.0657,42.0801,879,2014-11,2014,11,0.88,29.1
"Benton, Iowa",-92.0657,42.0801,879,2014-12,2014,12,1.22,28.7
"Benton, Iowa",-92.0657,42.0801,879,2015-01,2015,1,0.48,20.1
"Benton, Iowa",-92.0657,42.0801,879,2015-02,2015,2,1.54,12
"Benton, Iowa",-92.0657,42.0801,879,2015-03,2015,3,0.63,34.8
"Benton, Iowa",-92.0657,42.0801,879,2015-04,2015,4,2.24,50.4
"Benton, Iowa",-92.0657,42.0801,879,2015-05,2015,5,3.65,60.7
"Benton, Iowa",-92.0657,42.0801,879,2015-06,2015,6,10.42,69
"Benton, Iowa",-92.0657,42.0801,879,2015-07,2015,7,3.49,71.9
"Benton, Iowa",-92.0657,42.0801,879,2015-08,2015,8,3.84,68.6
"Benton, Iowa",-92.0657,42.0801,879,2015-09,2015,9,3.75,68.6
"Benton, Iowa",-92.0657,42.0801,879,2015-10,2015,10,2.4,52.5
"Benton, Iowa",-92.0657,42.0801,879,2015-11,2015,11,3.76,41.9
"Benton, Iowa",-92.0657,42.0801,879,2015-12,2015,12,5.03,35.3
"Benton, Iowa",-92.0657,42.0801,879,2016-01,2016,1,0.63,19
"Benton, Iowa",-92.0657,42.0801,879,2016-02,2016,2,0.58,27.9
"Benton, Iowa",-92.0657,42.0801,879,2016-03,2016,3,2.42,41
"Benton, Iowa",-92.0657,42.0801,879,2016-04,2016,4,2.4,49.6
"Benton, Iowa",-92.0657,42.0801,879,2016-05,2016,5,3.08,59.4
"Benton, Iowa",-92.0657,42.0801,879,2016-06,2016,6,7.3,72.5
"Benton, Iowa",-92.0657,42.0801,879,2016-07,2016,7,5.15,72.6
"Benton, Iowa",-92.0657,42.0801,879,2016-08,2016,8,7.88,71.9
"Benton, Iowa",-92.0657,42.0801,879,2016-09,2016,9,7.25,66.8
"Benton, Iowa",-92.0657,42.0801,879,2016-10,2016,10,1.51,55.1
"Benton, Iowa",-92.0657,42.0801,879,2016-11,2016,11,1.85,44.8
"Benton, Iowa",-92.0657,42.0801,879,2016-12,2016,12,1.97,22.4
"Benton, Iowa",-92.0657,42.0801,879,2017-01,2017,1,1.94,24.2
"Benton, Iowa",-92.0657,42.0801,879,2017-02,2017,2,0.7,33.8
"Benton, Iowa",-92.0657,42.0801,879,2017-03,2017,3,2.43,36.5
"Benton, Iowa",-92.0657,42.0801,879,2017-04,2017,4,5.44,50.8
"Benton, Iowa",-92.0657,42.0801,879,2017-05,2017,5,4.75,57.7
"Benton, Iowa",-92.0657,42.0801,879,2017-06,2017,6,3.29,70.7
"Benton, Iowa",-92.0657,42.0801,879,2017-07,2017,7,2.85,73.4
"Benton, Iowa",-92.0657,42.0801,879,2017-08,2017,8,2.32,67.2
"Benton, Iowa",-92.0657,42.0801,879,2017-09,2017,9,0.9,66.3
"Benton, Iowa",-92.0657,42.0801,879,2017-10,2017,10,5.71,53.4
"Benton, Iowa",-92.0657,42.0801,879,2017-11,2017,11,0.53,35.5
"Benton, Iowa",-92.0657,42.0801,879,2017-12,2017,12,0.4,23.7
"Benton, Iowa",-92.0657,42.0801,879,2018-01,2018,1,1.46,17
"Benton, Iowa",-92.0657,42.0801,879,2018-02,2018,2,1.88,20.3
"Benton, Iowa",-92.0657,42.0801,879,2018-03,2018,3,2.55,33.6
"Benton, Iowa",-92.0657,42.0801,879,2018-04,2018,4,1.1,38.7
"Benton, Iowa",-92.0657,42.0801,879,2018-05,2018,5,5.78,67
"Benton, Iowa",-92.0657,42.0801,879,2018-06,2018,6,5.76,72.8
"Benton, Iowa",-92.0657,42.0801,879,2018-07,2018,7,4.97,72.3
"Benton, Iowa",-92.0657,42.0801,879,2018-08,2018,8,6.71,71.7
"Benton, Iowa",-92.0657,42.0801,879,2018-09,2018,9,12.57,65.6
"Benton, Iowa",-92.0657,42.0801,879,2018-10,2018,10,4.75,48.2
"Benton, Iowa",-92.0657,42.0801,879,2018-11,2018,11,2.08,29.9
"Benton, Iowa",-92.0657,42.0801,879,2018-12,2018,12,2,28.2
"Benton, Iowa",-92.0657,42.0801,879,2019-01,2019,1,2.06,17.5
"Benton, Iowa",-92.0657,42.0801,879,2019-02,2019,2,2.76,14.7
"Benton, Iowa",-92.0657,42.0801,879,2019-03,2019,3,1.49,29.9
"Benton, Iowa",-92.0657,42.0801,879,2019-04,2019,4,3.19,48
"Benton, Iowa",-92.0657,42.0801,879,2019-05,2019,5,8.13,56.4
"Benton, Iowa",-92.0657,42.0801,879,2019-06,2019,6,3.68,69
"Benton, Iowa",-92.0657,42.0801,879,2019-07,2019,7,1.88,75.7
"Benton, Iowa",-92.0657,42.0801,879,2019-08,2019,8,4.47,69.4
"Benton, Iowa",-92.0657,42.0801,879,2019-09,2019,9,5.54,67.8
"Benton, Iowa",-92.0657,42.0801,879,2019-10,2019,10,7.95,47.2
"Benton, Iowa",-92.0657,42.0801,879,2019-11,2019,11,1.68,31.3
"Benton, Iowa",-92.0657,42.0801,879,2019-12,2019,12,1.31,30.1
"Black Hawk, ",-92.3088,42.4701,837,1997-01,1997,1,1.26,13.4
"Black Hawk, ",-92.3088,42.4701,837,1997-02,1997,2,1.41,23.7
"Black Hawk, ",-92.3088,42.4701,837,1997-03,1997,3,1.36,35.4
"Black Hawk, ",-92.3088,42.4701,837,1997-04,1997,4,1.31,44.2
"Black Hawk, ",-92.3088,42.4701,837,1997-05,1997,5,4.96,54
"Black Hawk, ",-92.3088,42.4701,837,1997-06,1997,6,5.81,70.8
"Black Hawk, ",-92.3088,42.4701,837,1997-07,1997,7,2.22,72.7
"Black Hawk, ",-92.3088,42.4701,837,1997-08,1997,8,3.61,68.9
"Black Hawk, ",-92.3088,42.4701,837,1997-09,1997,9,3.02,63.8
"Black Hawk, ",-92.3088,42.4701,837,1997-10,1997,10,4.1,51.6
"Black Hawk, ",-92.3088,42.4701,837,1997-11,1997,11,0.76,31.8
"Black Hawk, ",-92.3088,42.4701,837,1997-12,1997,12,0.64,27
"Black Hawk, ",-92.3088,42.4701,837,1998-01,1998,1,0.81,22.5
"Black Hawk, ",-92.3088,42.4701,837,1998-02,1998,2,1.73,34.5
